2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeName:840 - 3
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueType:866 - 3
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueData:877 - 3
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeName:840 - 4
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueType:866 - 4
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueData:877 - 4
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValue:891 - 4
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeName:840 - 5
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueType:866 - 5
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueData:877 - 5
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValue:891 - 5
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeName:840 - 6
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueType:866 - 6
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueData:877 - 6
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeName:840 - 7
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueType:866 - 7
2025-04-08 00:19:10.481 | DEBUG    | androguard.core.axml:getAttributeValueData:877 - 7
